order_id,location,order_datetime,items,num_items,subtotal,delivery_fee,total,delivery_time_minutes,customer_rating,is_weekend,is_rainy,hour
8906,Kilimani,11/10/2024 12:52,Nyama Choma Platter,1,850,0,850,91,2,FALSE,TRUE,12
8907,Kilimani,11/10/2024 20:43,Ugali & Fish,1,500,0,500,85,3,FALSE,TRUE,20
8908,Kilimani,11/10/2024 20:36,Chicken Biriyani,1,550,0,550,72,3.5,FALSE,TRUE,20
8909,Kilimani,11/10/2024 19:22,Nyama Choma Platter,1,850,0,850,101,4,FALSE,TRUE,19
8910,Kilimani,11/10/2024 13:58,Nyama Choma Platter,1,850,0,850,104,3.5,FALSE,TRUE,13
8911,Kilimani,11/10/2024 13:19,Nyama Choma Platter|Chicken Biriyani,2,1400,0,1400,97,4,FALSE,TRUE,13
8912,Kilimani,11/10/2024 12:16,Chicken Biriyani,1,550,0,550,85,3,FALSE,TRUE,12
8913,Kilimani,11/10/2024 13:04,Pilau|Matoke & Beef,2,930,0,930,71,3,FALSE,TRUE,13
8914,Kilimani,11/10/2024 14:34,Pilau,1,450,100,550,79,3,FALSE,TRUE,14
8915,Kilimani,11/10/2024 22:31,Pilau|Nyama Choma Platter,2,1300,0,1300,102,3,FALSE,TRUE,22
8916,Westlands,11/10/2024 11:44,Chips Masala|Matoke & Beef|Samosa (6pc),3,930,0,930,74,3,FALSE,TRUE,11
8917,Westlands,11/10/2024 12:38,Samosa (6pc),1,200,100,300,51,5,FALSE,TRUE,12
8918,Westlands,11/10/2024 14:38,Nyama Choma Platter|Chicken Biriyani,2,1400,0,1400,89,4.5,FALSE,TRUE,14
8919,Westlands,11/10/2024 14:24,Samosa (6pc)|Nyama Choma Platter|Chicken Biriyani,3,1600,0,1600,85,4,FALSE,TRUE,14
8920,Westlands,11/10/2024 13:54,Matoke & Beef,1,480,100,580,64,2.5,FALSE,TRUE,13
8921,Westlands,11/10/2024 13:42,Samosa (6pc)|Nyama Choma Platter|Chicken Biriyani,3,1600,0,1600,70,3,FALSE,TRUE,13
8922,Westlands,11/10/2024 11:10,Githeri Special,1,350,100,450,72,3.5,FALSE,TRUE,11
8923,Westlands,11/10/2024 17:03,Samosa (6pc)|Nyama Choma Platter,2,1050,0,1050,90,3.5,FALSE,TRUE,17
8924,Westlands,11/10/2024 12:40,Bhajia,1,220,100,320,60,4.5,FALSE,TRUE,12
8925,Westlands,11/10/2024 19:50,Chicken Biriyani,1,550,0,550,92,3.5,FALSE,TRUE,19
8926,Westlands,11/10/2024 15:40,Chicken Biriyani|Samosa (6pc),2,750,0,750,70,4,FALSE,TRUE,15
8927,Westlands,11/10/2024 14:39,Githeri Special,1,350,100,450,79,2.5,FALSE,TRUE,14
8928,Westlands,11/10/2024 20:22,Nyama Choma Platter|Chicken Biriyani|Samosa (6pc),3,1600,0,1600,85,2.5,FALSE,TRUE,20
8929,Westlands,11/10/2024 20:59,Chicken Biriyani,1,550,0,550,83,3,FALSE,TRUE,20
8930,Westlands,11/10/2024 19:14,Nyama Choma Platter|Chicken Biriyani,2,1400,0,1400,80,3,FALSE,TRUE,19
8931,Westlands,11/10/2024 12:59,Chicken Biriyani,1,550,0,550,70,3.5,FALSE,TRUE,12
8932,Westlands,11/10/2024 12:24,Ugali & Fish|Mandazi (4pc)|Matoke & Beef,3,1130,0,1130,92,4,FALSE,TRUE,12
8933,Westlands,11/10/2024 13:46,Chicken Biriyani,1,550,0,550,81,3.5,FALSE,TRUE,13
8934,Westlands,11/10/2024 19:16,Ugali & Fish|Nyama Choma Platter,2,1350,0,1350,96,3,FALSE,TRUE,19
8935,Westlands,11/10/2024 15:55,Nyama Choma Platter,1,850,0,850,88,3,FALSE,TRUE,15
8936,Westlands,11/10/2024 19:33,Matoke & Beef|Nyama Choma Platter|Ugali & Fish,3,1830,0,1830,88,3.5,FALSE,TRUE,19
8937,Westlands,11/10/2024 13:28,Nyama Choma Platter|Samosa (6pc),2,1050,0,1050,100,4.5,FALSE,TRUE,13
8938,Westlands,11/10/2024 13:12,Matoke & Beef|Bhajia,2,700,0,700,70,3.5,FALSE,TRUE,13
8939,Westlands,11/10/2024 14:53,Nyama Choma Platter,1,850,0,850,88,4.5,FALSE,TRUE,14
8940,Westlands,11/10/2024 13:17,Nyama Choma Platter,1,850,0,850,84,3.5,FALSE,TRUE,13
8941,Westlands,11/10/2024 20:27,Chicken Biriyani|Samosa (6pc),2,750,0,750,66,3.5,FALSE,TRUE,20
8942,Westlands,11/10/2024 13:53,Samosa (6pc),1,200,100,300,62,3,FALSE,TRUE,13
8943,Westlands,11/10/2024 16:34,Nyama Choma Platter,1,850,0,850,99,3,FALSE,TRUE,16
8944,Westlands,11/10/2024 20:11,Nyama Choma Platter,1,850,0,850,74,4,FALSE,TRUE,20
8945,Westlands,11/10/2024 13:11,Samosa (6pc),1,200,100,300,64,3.5,FALSE,TRUE,13
8946,Westlands,11/10/2024 19:25,Chicken Biriyani,1,550,0,550,90,2.5,FALSE,TRUE,19
8947,Westlands,11/10/2024 12:54,Chicken Biriyani,1,550,0,550,75,3.5,FALSE,TRUE,12
8948,Westlands,11/10/2024 18:22,Nyama Choma Platter,1,850,0,850,88,3.5,FALSE,TRUE,18
8949,Eastleigh,11/10/2024 20:48,Chicken Biriyani|Pilau|Nyama Choma Platter,3,1850,0,1850,88,3.5,FALSE,TRUE,20
8950,Eastleigh,11/10/2024 21:29,Pilau,1,450,100,550,68,3.5,FALSE,TRUE,21
8951,Eastleigh,11/10/2024 16:21,Bhajia|Ugali & Fish,2,720,0,720,79,3.5,FALSE,TRUE,16
8952,Eastleigh,11/10/2024 14:27,Pilau,1,450,100,550,79,3.5,FALSE,TRUE,14
8953,Eastleigh,11/10/2024 14:52,Samosa (6pc)|Mandazi (4pc),2,350,100,450,49,3,FALSE,TRUE,14
8954,Eastleigh,11/10/2024 15:05,Nyama Choma Platter,1,850,0,850,82,3,FALSE,TRUE,15
8955,Eastleigh,11/10/2024 13:01,Matoke & Beef,1,480,100,580,66,3,FALSE,TRUE,13
8956,Eastleigh,11/10/2024 20:48,Githeri Special|Pilau,2,800,0,800,89,2.5,FALSE,TRUE,20
8957,Eastleigh,11/10/2024 17:21,Chicken Biriyani|Nyama Choma Platter,2,1400,0,1400,83,3.5,FALSE,TRUE,17
8958,Eastleigh,11/10/2024 19:29,Mandazi (4pc),1,150,100,250,49,5,FALSE,TRUE,19
8959,Eastleigh,11/10/2024 20:04,Mandazi (4pc),1,150,100,250,52,4.5,FALSE,TRUE,20
8960,Eastleigh,11/10/2024 21:34,Matoke & Beef,1,480,100,580,63,4,FALSE,TRUE,21
8961,Eastleigh,11/10/2024 15:09,Samosa (6pc)|Pilau,2,650,0,650,67,3.5,FALSE,TRUE,15
8962,Eastleigh,11/10/2024 13:42,Samosa (6pc),1,200,100,300,45,4.5,FALSE,TRUE,13
8963,Eastleigh,11/10/2024 13:05,Bhajia,1,220,100,320,74,4.5,FALSE,TRUE,13
8964,Eastleigh,11/10/2024 13:35,Samosa (6pc)|Mandazi (4pc),2,350,100,450,65,3.5,FALSE,TRUE,13
8965,Eastleigh,11/10/2024 13:44,Samosa (6pc)|Pilau|Mandazi (4pc),3,800,0,800,64,2,FALSE,TRUE,13
8966,Eastleigh,11/10/2024 22:18,Matoke & Beef|Chicken Biriyani|Chips Masala,3,1280,0,1280,89,4,FALSE,TRUE,22
8967,Eastleigh,11/10/2024 21:40,Pilau|Mandazi (4pc),2,600,0,600,71,4,FALSE,TRUE,21
8968,Eastleigh,11/10/2024 13:40,Pilau,1,450,100,550,67,3,FALSE,TRUE,13
8969,Eastleigh,11/10/2024 21:39,Chicken Biriyani|Samosa (6pc),2,750,0,750,72,2.5,FALSE,TRUE,21
8970,Eastleigh,11/10/2024 13:17,Chicken Biriyani,1,550,0,550,77,3.5,FALSE,TRUE,13
8971,Eastleigh,11/10/2024 13:22,Samosa (6pc)|Pilau,2,650,0,650,82,4,FALSE,TRUE,13
8972,Kilimani,12/10/2024 19:54,Chicken Biriyani,1,550,0,550,61,3,TRUE,FALSE,19
8973,Kilimani,12/10/2024 12:27,Chicken Biriyani,1,550,0,550,75,3.5,TRUE,FALSE,12
8974,Kilimani,12/10/2024 20:13,Chicken Biriyani|Nyama Choma Platter|Pilau,3,1850,0,1850,70,4,TRUE,FALSE,20
8975,Kilimani,12/10/2024 22:57,Pilau,1,450,100,550,68,3.5,TRUE,FALSE,22
8976,Kilimani,12/10/2024 19:52,Nyama Choma Platter,1,850,0,850,76,3,TRUE,FALSE,19
8977,Kilimani,12/10/2024 20:31,Chicken Biriyani,1,550,0,550,76,3,TRUE,FALSE,20
8978,Kilimani,12/10/2024 12:27,Chicken Biriyani|Bhajia|Pilau,3,1220,0,1220,58,4.5,TRUE,FALSE,12
8979,Kilimani,12/10/2024 20:09,Matoke & Beef,1,480,100,580,72,4,TRUE,FALSE,20
8980,Kilimani,12/10/2024 13:37,Bhajia,1,220,100,320,39,4.5,TRUE,FALSE,13
8981,Kilimani,12/10/2024 18:30,Pilau,1,450,100,550,57,4,TRUE,FALSE,18
8982,Kilimani,12/10/2024 15:43,Nyama Choma Platter,1,850,0,850,64,4.5,TRUE,FALSE,15
8983,Kilimani,12/10/2024 20:36,Nyama Choma Platter,1,850,0,850,68,1.5,TRUE,FALSE,20
8984,Kilimani,12/10/2024 19:52,Pilau,1,450,100,550,62,3.5,TRUE,FALSE,19
8985,Kilimani,12/10/2024 19:09,Matoke & Beef,1,480,100,580,61,2.5,TRUE,FALSE,19
8986,Kilimani,12/10/2024 12:34,Chicken Biriyani,1,550,0,550,57,4,TRUE,FALSE,12
8987,Kilimani,12/10/2024 12:19,Chicken Biriyani|Pilau,2,1000,0,1000,67,3,TRUE,FALSE,12
8988,Kilimani,12/10/2024 12:50,Chicken Biriyani|Pilau,2,1000,0,1000,76,3,TRUE,FALSE,12
8989,Kilimani,12/10/2024 19:23,Chicken Biriyani|Pilau|Nyama Choma Platter,3,1850,0,1850,75,3.5,TRUE,FALSE,19
8990,Kilimani,12/10/2024 13:10,Chips Masala,1,250,100,350,50,3.5,TRUE,FALSE,13
8991,Kilimani,12/10/2024 19:00,Chicken Biriyani,1,550,0,550,59,4.5,TRUE,FALSE,19
8992,Kilimani,12/10/2024 22:44,Chicken Biriyani|Pilau,2,1000,0,1000,74,3,TRUE,FALSE,22
8993,Kilimani,12/10/2024 11:26,Nyama Choma Platter,1,850,0,850,70,3.5,TRUE,FALSE,11
8994,Kilimani,12/10/2024 20:42,Pilau,1,450,100,550,60,4,TRUE,FALSE,20
8995,Kilimani,12/10/2024 12:53,Chicken Biriyani,1,550,0,550,58,4.5,TRUE,FALSE,12
8996,Kilimani,12/10/2024 13:47,Chicken Biriyani,1,550,0,550,76,2.5,TRUE,FALSE,13
8997,Kilimani,12/10/2024 17:46,Chicken Biriyani,1,550,0,550,72,3,TRUE,FALSE,17
8998,Kilimani,12/10/2024 12:24,Nyama Choma Platter,1,850,0,850,63,3,TRUE,FALSE,12
8999,Kilimani,12/10/2024 19:13,Chicken Biriyani,1,550,0,550,57,5,TRUE,FALSE,19
9000,Kilimani,12/10/2024 20:54,Nyama Choma Platter,1,850,0,850,80,2.5,TRUE,FALSE,20
9001,Kilimani,12/10/2024 22:59,Bhajia,1,220,100,320,43,3.5,TRUE,FALSE,22
9002,Kilimani,12/10/2024 21:13,Githeri Special,1,350,100,450,64,4,TRUE,FALSE,21
9003,Kilimani,12/10/2024 15:17,Chicken Biriyani,1,550,0,550,66,2.5,TRUE,FALSE,15
9004,Kilimani,12/10/2024 18:04,Chicken Biriyani,1,550,0,550,72,4,TRUE,FALSE,18
9005,Kilimani,12/10/2024 12:16,Chicken Biriyani,1,550,0,550,57,3.5,TRUE,FALSE,12
9006,Kilimani,12/10/2024 12:55,Chicken Biriyani,1,550,0,550,66,2,TRUE,FALSE,12
9007,Kilimani,12/10/2024 11:31,Nyama Choma Platter,1,850,0,850,80,3,TRUE,FALSE,11
9008,Kilimani,12/10/2024 13:46,Nyama Choma Platter,1,850,0,850,75,2.5,TRUE,FALSE,13
9009,Kilimani,12/10/2024 13:08,Chicken Biriyani|Nyama Choma Platter,2,1400,0,1400,75,3,TRUE,FALSE,13
9010,Kilimani,12/10/2024 12:17,Githeri Special|Mandazi (4pc),2,500,0,500,54,4,TRUE,FALSE,12
9011,Kilimani,12/10/2024 19:14,Mandazi (4pc)|Chips Masala,2,400,100,500,51,4.5,TRUE,FALSE,19
9012,Kilimani,12/10/2024 20:13,Pilau|Nyama Choma Platter,2,1300,0,1300,64,3.5,TRUE,FALSE,20
9013,Kilimani,12/10/2024 17:13,Bhajia,1,220,100,320,50,4.5,TRUE,FALSE,17
9014,Kilimani,12/10/2024 20:39,Chicken Biriyani,1,550,0,550,71,3.5,TRUE,FALSE,20
9015,Kilimani,12/10/2024 20:31,Samosa (6pc),1,200,100,300,55,4.5,TRUE,FALSE,20
9016,Kilimani,12/10/2024 14:19,Pilau|Chicken Biriyani,2,1000,0,1000,57,4,TRUE,FALSE,14
9017,Kilimani,12/10/2024 19:49,Pilau,1,450,100,550,60,4.5,TRUE,FALSE,19
9018,Kilimani,12/10/2024 14:44,Samosa (6pc),1,200,100,300,57,3.5,TRUE,FALSE,14
9019,Kilimani,12/10/2024 19:25,Pilau,1,450,100,550,68,4.5,TRUE,FALSE,19
9020,Kilimani,12/10/2024 11:53,Nyama Choma Platter,1,850,0,850,81,2.5,TRUE,FALSE,11
9021,Kilimani,12/10/2024 19:04,Nyama Choma Platter|Chicken Biriyani,2,1400,0,1400,81,2,TRUE,FALSE,19
9022,Kilimani,12/10/2024 13:30,Chicken Biriyani,1,550,0,550,75,3,TRUE,FALSE,13
9023,Kilimani,12/10/2024 20:34,Nyama Choma Platter,1,850,0,850,79,3,TRUE,FALSE,20
9024,Kilimani,12/10/2024 19:03,Mandazi (4pc)|Samosa (6pc),2,350,100,450,48,4.5,TRUE,FALSE,19
9025,Kilimani,12/10/2024 20:17,Githeri Special,1,350,100,450,58,5,TRUE,FALSE,20
9026,Kilimani,12/10/2024 13:44,Matoke & Beef|Mandazi (4pc),2,630,0,630,73,3,TRUE,FALSE,13
9027,Kilimani,12/10/2024 12:09,Nyama Choma Platter|Mandazi (4pc),2,1000,0,1000,72,3,TRUE,FALSE,12
9028,Kilimani,12/10/2024 19:36,Nyama Choma Platter|Bhajia,2,1070,0,1070,65,2,TRUE,FALSE,19
9029,Westlands,12/10/2024 13:24,Chicken Biriyani|Samosa (6pc),2,750,0,750,74,3.5,TRUE,FALSE,13
9030,Westlands,12/10/2024 13:35,Samosa (6pc),1,200,100,300,45,4,TRUE,FALSE,13
9031,Westlands,12/10/2024 13:25,Samosa (6pc),1,200,100,300,53,4,TRUE,FALSE,13
9032,Westlands,12/10/2024 20:09,Mandazi (4pc)|Nyama Choma Platter,2,1000,0,1000,68,2.5,TRUE,FALSE,20
9033,Westlands,12/10/2024 12:55,Samosa (6pc),1,200,100,300,47,5,TRUE,FALSE,12
9034,Westlands,12/10/2024 13:24,Nyama Choma Platter,1,850,0,850,59,5,TRUE,FALSE,13
9035,Westlands,12/10/2024 14:13,Samosa (6pc),1,200,100,300,45,4.5,TRUE,FALSE,14
9036,Westlands,12/10/2024 13:23,Nyama Choma Platter,1,850,0,850,73,3,TRUE,FALSE,13
9037,Westlands,12/10/2024 12:09,Nyama Choma Platter,1,850,0,850,64,4,TRUE,FALSE,12
9038,Westlands,12/10/2024 19:24,Samosa (6pc)|Chicken Biriyani,2,750,0,750,60,4,TRUE,FALSE,19
9039,Westlands,12/10/2024 17:11,Nyama Choma Platter,1,850,0,850,67,2.5,TRUE,FALSE,17
9040,Westlands,12/10/2024 12:53,Chicken Biriyani|Samosa (6pc)|Nyama Choma Platter,3,1600,0,1600,69,3.5,TRUE,FALSE,12
9041,Westlands,12/10/2024 20:35,Mandazi (4pc),1,150,100,250,39,3.5,TRUE,FALSE,20
9042,Westlands,12/10/2024 19:58,Samosa (6pc),1,200,100,300,37,5,TRUE,FALSE,19
9043,Westlands,12/10/2024 21:12,Samosa (6pc),1,200,100,300,41,4,TRUE,FALSE,21
9044,Westlands,12/10/2024 20:17,Chicken Biriyani,1,550,0,550,70,4,TRUE,FALSE,20
9045,Westlands,12/10/2024 14:24,Nyama Choma Platter,1,850,0,850,67,4,TRUE,FALSE,14
9046,Westlands,12/10/2024 19:35,Chips Masala|Nyama Choma Platter,2,1100,0,1100,63,3,TRUE,FALSE,19
9047,Westlands,12/10/2024 16:49,Mandazi (4pc),1,150,100,250,32,4,TRUE,FALSE,16
9048,Westlands,12/10/2024 13:02,Nyama Choma Platter|Chicken Biriyani,2,1400,0,1400,77,3.5,TRUE,FALSE,13
9049,Westlands,12/10/2024 20:20,Chips Masala,1,250,100,350,52,5,TRUE,FALSE,20
9050,Westlands,12/10/2024 13:06,Samosa (6pc)|Nyama Choma Platter|Chicken Biriyani,3,1600,0,1600,75,3,TRUE,FALSE,13
9051,Westlands,12/10/2024 20:29,Chicken Biriyani,1,550,0,550,56,4,TRUE,FALSE,20
9052,Westlands,12/10/2024 14:12,Samosa (6pc)|Chicken Biriyani,2,750,0,750,73,4,TRUE,FALSE,14
9053,Westlands,12/10/2024 19:10,Ugali & Fish,1,500,0,500,61,2.5,TRUE,FALSE,19
9054,Westlands,12/10/2024 14:56,Chips Masala,1,250,100,350,39,4.5,TRUE,FALSE,14
9055,Westlands,12/10/2024 13:35,Nyama Choma Platter|Samosa (6pc),2,1050,0,1050,59,3.5,TRUE,FALSE,13
9056,Westlands,12/10/2024 20:05,Samosa (6pc),1,200,100,300,39,5,TRUE,FALSE,20
9057,Westlands,12/10/2024 20:50,Samosa (6pc),1,200,100,300,38,3.5,TRUE,FALSE,20
9058,Westlands,12/10/2024 14:49,Nyama Choma Platter,1,850,0,850,65,3,TRUE,FALSE,14
9059,Westlands,12/10/2024 13:42,Githeri Special|Chips Masala,2,600,0,600,46,4.5,TRUE,FALSE,13
9060,Westlands,12/10/2024 13:55,Chicken Biriyani,1,550,0,550,61,4,TRUE,FALSE,13
9061,Westlands,12/10/2024 20:18,Matoke & Beef,1,480,100,580,67,3,TRUE,FALSE,20
9062,Westlands,12/10/2024 16:26,Pilau|Chicken Biriyani,2,1000,0,1000,57,5,TRUE,FALSE,16
9063,Westlands,12/10/2024 20:26,Mandazi (4pc),1,150,100,250,50,5,TRUE,FALSE,20
9064,Westlands,12/10/2024 20:52,Samosa (6pc),1,200,100,300,37,4.5,TRUE,FALSE,20
9065,Westlands,12/10/2024 13:38,Nyama Choma Platter|Chicken Biriyani,2,1400,0,1400,73,3,TRUE,FALSE,13
9066,Westlands,12/10/2024 14:38,Githeri Special,1,350,100,450,64,4,TRUE,FALSE,14
9067,Westlands,12/10/2024 14:25,Bhajia,1,220,100,320,41,4,TRUE,FALSE,14
9068,Westlands,12/10/2024 12:34,Nyama Choma Platter,1,850,0,850,60,5,TRUE,FALSE,12
9069,Westlands,12/10/2024 12:51,Pilau,1,450,100,550,66,3,TRUE,FALSE,12
9070,Westlands,12/10/2024 20:50,Chicken Biriyani,1,550,0,550,65,3.5,TRUE,FALSE,20
9071,Westlands,12/10/2024 20:16,Ugali & Fish|Bhajia,2,720,0,720,47,4,TRUE,FALSE,20
9072,Westlands,12/10/2024 20:54,Samosa (6pc),1,200,100,300,36,4,TRUE,FALSE,20
9073,Westlands,12/10/2024 19:55,Chicken Biriyani|Samosa (6pc)|Nyama Choma Platter,3,1600,0,1600,79,3.5,TRUE,FALSE,19
9074,Westlands,12/10/2024 15:48,Bhajia|Mandazi (4pc)|Chips Masala,3,620,0,620,46,4.5,TRUE,FALSE,15
9075,Westlands,12/10/2024 12:54,Bhajia,1,220,100,320,36,5,TRUE,FALSE,12
9076,Westlands,12/10/2024 12:45,Nyama Choma Platter,1,850,0,850,79,2,TRUE,FALSE,12
9077,Westlands,12/10/2024 19:50,Chicken Biriyani,1,550,0,550,54,5,TRUE,FALSE,19
9078,Westlands,12/10/2024 14:54,Chicken Biriyani|Nyama Choma Platter|Samosa (6pc),3,1600,0,1600,61,4,TRUE,FALSE,14
9079,Westlands,12/10/2024 21:27,Mandazi (4pc)|Ugali & Fish,2,650,0,650,52,4,TRUE,FALSE,21
9080,Westlands,12/10/2024 14:32,Nyama Choma Platter,1,850,0,850,78,4.5,TRUE,FALSE,14
9081,Westlands,12/10/2024 21:39,Nyama Choma Platter,1,850,0,850,70,3.5,TRUE,FALSE,21
9082,Westlands,12/10/2024 13:39,Ugali & Fish,1,500,0,500,55,3.5,TRUE,FALSE,13
9083,Westlands,12/10/2024 20:18,Mandazi (4pc),1,150,100,250,41,4,TRUE,FALSE,20
9084,Westlands,12/10/2024 12:20,Bhajia,1,220,100,320,41,5,TRUE,FALSE,12
9085,Westlands,12/10/2024 20:07,Samosa (6pc),1,200,100,300,52,4,TRUE,FALSE,20
9086,Westlands,12/10/2024 13:15,Chicken Biriyani|Bhajia,2,770,0,770,54,4,TRUE,FALSE,13
9087,Westlands,12/10/2024 17:47,Chicken Biriyani,1,550,0,550,74,4,TRUE,FALSE,17
9088,Eastleigh,12/10/2024 15:22,Mandazi (4pc)|Pilau,2,600,0,600,49,4.5,TRUE,FALSE,15
9089,Eastleigh,12/10/2024 15:41,Mandazi (4pc)|Pilau,2,600,0,600,47,5,TRUE,FALSE,15
9090,Eastleigh,12/10/2024 22:27,Samosa (6pc)|Matoke & Beef,2,680,0,680,60,4.5,TRUE,FALSE,22
9091,Eastleigh,12/10/2024 15:52,Pilau,1,450,100,550,51,4.5,TRUE,FALSE,15
9092,Eastleigh,12/10/2024 14:54,Pilau,1,450,100,550,49,4,TRUE,FALSE,14
9093,Eastleigh,12/10/2024 21:29,Mandazi (4pc)|Matoke & Beef,2,630,0,630,56,5,TRUE,FALSE,21
9094,Eastleigh,12/10/2024 11:21,Matoke & Beef,1,480,100,580,68,3,TRUE,FALSE,11
9095,Eastleigh,12/10/2024 15:11,Mandazi (4pc),1,150,100,250,40,5,TRUE,FALSE,15
9096,Eastleigh,12/10/2024 18:10,Pilau,1,450,100,550,45,4.5,TRUE,FALSE,18
9097,Eastleigh,12/10/2024 15:05,Chicken Biriyani,1,550,0,550,66,4,TRUE,FALSE,15
9098,Eastleigh,12/10/2024 16:05,Samosa (6pc),1,200,100,300,48,4.5,TRUE,FALSE,16
9099,Eastleigh,12/10/2024 15:00,Githeri Special|Bhajia,2,570,0,570,43,4,TRUE,FALSE,15
9100,Eastleigh,12/10/2024 15:03,Nyama Choma Platter|Ugali & Fish,2,1350,0,1350,65,3,TRUE,FALSE,15
9101,Eastleigh,12/10/2024 20:06,Mandazi (4pc),1,150,100,250,48,4,TRUE,FALSE,20
9102,Eastleigh,12/10/2024 15:40,Mandazi (4pc),1,150,100,250,45,4.5,TRUE,FALSE,15
9103,Eastleigh,12/10/2024 22:11,Pilau,1,450,100,550,48,4.5,TRUE,FALSE,22
9104,Eastleigh,12/10/2024 13:57,Chicken Biriyani,1,550,0,550,69,4,TRUE,FALSE,13
9105,Eastleigh,12/10/2024 20:40,Nyama Choma Platter|Mandazi (4pc),2,1000,0,1000,59,4.5,TRUE,FALSE,20
9106,Eastleigh,12/10/2024 14:16,Matoke & Beef,1,480,100,580,66,3,TRUE,FALSE,14
9107,Eastleigh,12/10/2024 20:50,Chicken Biriyani,1,550,0,550,65,2.5,TRUE,FALSE,20
9108,Eastleigh,12/10/2024 17:51,Matoke & Beef,1,480,100,580,49,5,TRUE,FALSE,17
9109,Eastleigh,12/10/2024 13:27,Pilau,1,450,100,550,58,5,TRUE,FALSE,13
9110,Eastleigh,12/10/2024 15:06,Samosa (6pc),1,200,100,300,30,5,TRUE,FALSE,15
9111,Eastleigh,12/10/2024 22:06,Pilau|Bhajia,2,670,0,670,64,4.5,TRUE,FALSE,22
9112,Eastleigh,12/10/2024 21:36,Mandazi (4pc)|Chicken Biriyani,2,700,0,700,53,5,TRUE,FALSE,21
9113,Eastleigh,12/10/2024 14:55,Samosa (6pc),1,200,100,300,35,5,TRUE,FALSE,14
9114,Eastleigh,12/10/2024 13:04,Samosa (6pc),1,200,100,300,47,5,TRUE,FALSE,13
9115,Eastleigh,12/10/2024 12:08,Chicken Biriyani,1,550,0,550,62,4,TRUE,FALSE,12
9116,Eastleigh,12/10/2024 15:40,Chicken Biriyani,1,550,0,550,70,3,TRUE,FALSE,15
9117,Eastleigh,12/10/2024 21:34,Mandazi (4pc),1,150,100,250,47,4,TRUE,FALSE,21
9118,Eastleigh,12/10/2024 20:32,Pilau|Samosa (6pc),2,650,0,650,51,4,TRUE,FALSE,20
9119,Eastleigh,12/10/2024 20:23,Chips Masala,1,250,100,350,45,4.5,TRUE,FALSE,20
9120,Eastleigh,12/10/2024 14:40,Samosa (6pc),1,200,100,300,50,4.5,TRUE,FALSE,14
9121,Eastleigh,12/10/2024 20:16,Samosa (6pc)|Chicken Biriyani,2,750,0,750,64,3.5,TRUE,FALSE,20
9122,Eastleigh,12/10/2024 15:38,Chicken Biriyani|Pilau,2,1000,0,1000,51,4.5,TRUE,FALSE,15
9123,Eastleigh,12/10/2024 20:07,Chips Masala|Mandazi (4pc),2,400,100,500,36,5,TRUE,FALSE,20
9124,Eastleigh,12/10/2024 14:35,Nyama Choma Platter,1,850,0,850,71,3.5,TRUE,FALSE,14
9125,Eastleigh,12/10/2024 21:04,Pilau,1,450,100,550,65,3,TRUE,FALSE,21
9126,Eastleigh,12/10/2024 13:07,Pilau,1,450,100,550,61,2.5,TRUE,FALSE,13
9127,Eastleigh,12/10/2024 15:16,Ugali & Fish,1,500,0,500,51,4,TRUE,FALSE,15
9128,Eastleigh,12/10/2024 14:05,Nyama Choma Platter|Mandazi (4pc)|Githeri Special,3,1350,0,1350,57,5,TRUE,FALSE,14
9129,Eastleigh,12/10/2024 15:23,Ugali & Fish|Chips Masala,2,750,0,750,51,4.5,TRUE,FALSE,15
9130,Eastleigh,12/10/2024 19:40,Samosa (6pc)|Chicken Biriyani|Pilau,3,1200,0,1200,59,5,TRUE,FALSE,19
9131,Eastleigh,12/10/2024 13:43,Pilau|Mandazi (4pc),2,600,0,600,62,3,TRUE,FALSE,13
9132,Eastleigh,12/10/2024 21:41,Mandazi (4pc)|Chicken Biriyani|Pilau,3,1150,0,1150,59,4.5,TRUE,FALSE,21
9133,Eastleigh,12/10/2024 20:10,Samosa (6pc),1,200,100,300,43,5,TRUE,FALSE,20
9134,Eastleigh,12/10/2024 22:43,Samosa (6pc),1,200,100,300,48,4.5,TRUE,FALSE,22
9135,Eastleigh,12/10/2024 15:34,Bhajia,1,220,100,320,38,5,TRUE,FALSE,15
9136,Eastleigh,12/10/2024 20:55,Nyama Choma Platter|Pilau|Chicken Biriyani,3,1850,0,1850,69,3,TRUE,FALSE,20
9137,Eastleigh,12/10/2024 13:06,Samosa (6pc),1,200,100,300,36,5,TRUE,FALSE,13
9138,Eastleigh,12/10/2024 21:20,Chicken Biriyani|Mandazi (4pc),2,700,0,700,67,4,TRUE,FALSE,21
9139,Eastleigh,12/10/2024 15:42,Samosa (6pc),1,200,100,300,31,4.5,TRUE,FALSE,15
9140,Eastleigh,12/10/2024 20:16,Mandazi (4pc)|Pilau|Samosa (6pc),3,800,0,800,63,2,TRUE,FALSE,20
9141,Eastleigh,12/10/2024 21:34,Chicken Biriyani|Pilau|Samosa (6pc),3,1200,0,1200,64,3.5,TRUE,FALSE,21
9142,Eastleigh,12/10/2024 21:02,Githeri Special,1,350,100,450,53,5,TRUE,FALSE,21
9143,Eastleigh,12/10/2024 19:42,Pilau|Samosa (6pc),2,650,0,650,49,5,TRUE,FALSE,19
9144,Eastleigh,12/10/2024 20:58,Mandazi (4pc),1,150,100,250,43,5,TRUE,FALSE,20
